num	old_strain	sample	IPTG	time	medium
1403	926DthrABCDasdDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysA_I_4p5_M1	I	4.5	M1
1404	926DthrABCDasdDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysA_I_6_M1	I	6	M1
1405	926DthrABCDasdDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysA_I_12_M1	I	12	M1
1406	926DthrABCDasdDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysA_I_24_M1	I	24	M1
1407	926DthrABCDasdDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysC_0_4p5_M1	0	4.5	M1
1408	926DthrABCDasdDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysC_0_6_M1	0	6	M1
1409	926DthrABCDasdDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysC_0_12_M1	0	12	M1
1410	926DthrABCDasdDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysC_0_24_M1	0	24	M1
1411	926DthrABCDasdDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysC_I_4p5_M1	I	4.5	M1
1412	926DthrABCDasdDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysC_I_6_M1	I	6	M1
1413	926DthrABCDasdDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysC_I_12_M1	I	12	M1
1414	926DthrABCDasdDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DlysC_I_24_M1	I	24	M1
1415	926DthrABCDasdDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DptsG_0_4p5_M1	0	4.5	M1
1416	926DthrABCDasdDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DptsG_0_6_M1	0	6	M1
1417	926DthrABCDasdDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DptsG_0_12_M1	0	12	M1
1418	926DthrABCDasdDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DptsG_0_24_M1	0	24	M1
1419	926DthrABCDasdDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DptsG_I_4p5_M1	I	4.5	M1
1420	926DthrABCDasdDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DptsG_I_6_M1	I	6	M1
1421	926DthrABCDasdDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DptsG_I_12_M1	I	12	M1
1422	926DthrABCDasdDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DptsG_I_24_M1	I	24	M1
1423	926DthrABCDasdDrhtA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DrhtA_0_4p5_M1	0	4.5	M1
1424	926DthrABCDasdDrhtA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DrhtA_0_6_M1	0	6	M1
1425	926DthrABCDasdDrhtA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DrhtA_0_12_M1	0	12	M1
1426	926DthrABCDasdDrhtA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DrhtA_0_24_M1	0	24	M1
1427	926DthrABCDasdDrhtA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DrhtA_I_4p5_M1	I	4.5	M1
1428	926DthrABCDasdDrhtA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DrhtA_I_6_M1	I	6	M1
1429	926DthrABCDasdDrhtA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DrhtA_I_12_M1	I	12	M1
1430	926DthrABCDasdDrhtA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DrhtA_I_24_M1	I	24	M1
1431	926DthrABCDasdDtdh pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_Dtdh_0_4p5_M1	0	4.5	M1
1432	926DthrABCDasdDtdh pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_Dtdh_0_6_M1	0	6	M1
1433	926DthrABCDasdDtdh pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_Dtdh_0_12_M1	0	12	M1
1434	926DthrABCDasdDtdh pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_Dtdh_0_24_M1	0	24	M1
1435	926DthrABCDasdDtdh pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_Dtdh_I_4p5_M1	I	4.5	M1
1436	926DthrABCDasdDtdh pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_Dtdh_I_6_M1	I	6	M1
1437	926DthrABCDasdDtdh pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_Dtdh_I_12_M1	I	12	M1
1438	926DthrABCDasdDtdh pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_Dtdh_I_24_M1	I	24	M1
1439	926DthrABCDasdDtdhDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDdapA_0_4p5_M1	0	4.5	M1
1440	926DthrABCDasdDtdhDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDdapA_0_6_M1	0	6	M1
1441	926DthrABCDasdDtdhDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDdapA_0_12_M1	0	12	M1
1442	926DthrABCDasdDtdhDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDdapA_0_24_M1	0	24	M1
1443	926DthrABCDasdDtdhDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDdapA_I_4p5_M1	I	4.5	M1
1444	926DthrABCDasdDtdhDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDdapA_I_6_M1	I	6	M1
1445	926DthrABCDasdDtdhDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDdapA_I_12_M1	I	12	M1
1446	926DthrABCDasdDtdhDdapA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDdapA_I_24_M1	I	24	M1
1447	926DthrABCDasdDtdhDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysA_0_4p5_M1	0	4.5	M1
1448	926DthrABCDasdDtdhDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysA_0_6_M1	0	6	M1
1449	926DthrABCDasdDtdhDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysA_0_12_M1	0	12	M1
1450	926DthrABCDasdDtdhDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysA_0_24_M1	0	24	M1
1451	926DthrABCDasdDtdhDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysA_I_4p5_M1	I	4.5	M1
1452	926DthrABCDasdDtdhDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysA_I_6_M1	I	6	M1
1453	926DthrABCDasdDtdhDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysA_I_12_M1	I	12	M1
1454	926DthrABCDasdDtdhDlysA pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysA_I_24_M1	I	24	M1
1455	926DthrABCDasdDtdhDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysC_0_4p5_M1	0	4.5	M1
1456	926DthrABCDasdDtdhDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysC_0_6_M1	0	6	M1
1457	926DthrABCDasdDtdhDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysC_0_12_M1	0	12	M1
1458	926DthrABCDasdDtdhDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysC_0_24_M1	0	24	M1
1459	926DthrABCDasdDtdhDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysC_I_4p5_M1	I	4.5	M1
1460	926DthrABCDasdDtdhDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysC_I_6_M1	I	6	M1
1461	926DthrABCDasdDtdhDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysC_I_12_M1	I	12	M1
1462	926DthrABCDasdDtdhDlysC pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDlysC_I_24_M1	I	24	M1
1463	926DthrABCDasdDtdhDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDptsG_0_4p5_M1	0	4.5	M1
1464	926DthrABCDasdDtdhDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDptsG_0_6_M1	0	6	M1
1465	926DthrABCDasdDtdhDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDptsG_0_12_M1	0	12	M1
1466	926DthrABCDasdDtdhDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDptsG_0_24_M1	0	24	M1
1467	926DthrABCDasdDtdhDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDptsG_I_4p5_M1	I	4.5	M1
1468	926DthrABCDasdDtdhDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDptsG_I_6_M1	I	6	M1
1469	926DthrABCDasdDtdhDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDptsG_I_12_M1	I	12	M1
1470	926DthrABCDasdDtdhDptsG pfb6.4.3 +aspC	M_D_TasdA_P_asdD_aspC_DtdhDptsG_I_24_M1	I	24	M1
1471	926DthrABCDasd pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_D000_0_4p5_M1	0	4.5	M1
1472	926DthrABCDasd pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_D000_0_6_M1	0	6	M1
1473	926DthrABCDasd pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_D000_0_12_M1	0	12	M1
1474	926DthrABCDasd pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_D000_0_24_M1	0	24	M1
1475	926DthrABCDasd pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_D000_I_4p5_M1	I	4.5	M1
1476	926DthrABCDasd pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_D000_I_6_M1	I	6	M1
1477	926DthrABCDasd pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_D000_I_12_M1	I	12	M1
1478	926DthrABCDasd pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_D000_I_24_M1	I	24	M1
1479	926DthrABCDasdDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DdapA_0_4p5_M1	0	4.5	M1
1480	926DthrABCDasdDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DdapA_0_6_M1	0	6	M1
1481	926DthrABCDasdDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DdapA_0_12_M1	0	12	M1
1482	926DthrABCDasdDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DdapA_0_24_M1	0	24	M1
1483	926DthrABCDasdDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DdapA_I_4p5_M1	I	4.5	M1
1484	926DthrABCDasdDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DdapA_I_6_M1	I	6	M1
1485	926DthrABCDasdDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DdapA_I_12_M1	I	12	M1
1486	926DthrABCDasdDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DdapA_I_24_M1	I	24	M1
1487	926DthrABCDasdDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysA_0_4p5_M1	0	4.5	M1
1488	926DthrABCDasdDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysA_0_6_M1	0	6	M1
1489	926DthrABCDasdDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysA_0_12_M1	0	12	M1
1490	926DthrABCDasdDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysA_0_24_M1	0	24	M1
1491	926DthrABCDasdDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysA_I_4p5_M1	I	4.5	M1
1492	926DthrABCDasdDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysA_I_6_M1	I	6	M1
1493	926DthrABCDasdDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysA_I_12_M1	I	12	M1
1494	926DthrABCDasdDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysA_I_24_M1	I	24	M1
1495	926DthrABCDasdDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysC_0_4p5_M1	0	4.5	M1
1496	926DthrABCDasdDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysC_0_6_M1	0	6	M1
1497	926DthrABCDasdDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysC_0_12_M1	0	12	M1
1498	926DthrABCDasdDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysC_0_24_M1	0	24	M1
1499	926DthrABCDasdDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysC_I_4p5_M1	I	4.5	M1
1500	926DthrABCDasdDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysC_I_6_M1	I	6	M1
1501	926DthrABCDasdDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysC_I_12_M1	I	12	M1
1502	926DthrABCDasdDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DlysC_I_24_M1	I	24	M1
1503	926DthrABCDasdDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DptsG_0_4p5_M1	0	4.5	M1
1504	926DthrABCDasdDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DptsG_0_6_M1	0	6	M1
1505	926DthrABCDasdDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DptsG_0_12_M1	0	12	M1
1506	926DthrABCDasdDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DptsG_0_24_M1	0	24	M1
1507	926DthrABCDasdDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DptsG_I_4p5_M1	I	4.5	M1
1508	926DthrABCDasdDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DptsG_I_6_M1	I	6	M1
1509	926DthrABCDasdDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DptsG_I_12_M1	I	12	M1
1510	926DthrABCDasdDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DptsG_I_24_M1	I	24	M1
1511	926DthrABCDasdDrhtA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DrhtA_0_4p5_M1	0	4.5	M1
1512	926DthrABCDasdDrhtA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DrhtA_0_6_M1	0	6	M1
1513	926DthrABCDasdDrhtA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DrhtA_0_12_M1	0	12	M1
1514	926DthrABCDasdDrhtA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DrhtA_0_24_M1	0	24	M1
1515	926DthrABCDasdDrhtA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DrhtA_I_4p5_M1	I	4.5	M1
1516	926DthrABCDasdDrhtA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DrhtA_I_6_M1	I	6	M1
1517	926DthrABCDasdDrhtA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DrhtA_I_12_M1	I	12	M1
1518	926DthrABCDasdDrhtA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DrhtA_I_24_M1	I	24	M1
1519	926DthrABCDasdDtdh pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_Dtdh_0_4p5_M1	0	4.5	M1
1520	926DthrABCDasdDtdh pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_Dtdh_0_6_M1	0	6	M1
1521	926DthrABCDasdDtdh pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_Dtdh_0_12_M1	0	12	M1
1522	926DthrABCDasdDtdh pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_Dtdh_0_24_M1	0	24	M1
1523	926DthrABCDasdDtdh pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_Dtdh_I_4p5_M1	I	4.5	M1
1524	926DthrABCDasdDtdh pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_Dtdh_I_6_M1	I	6	M1
1525	926DthrABCDasdDtdh pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_Dtdh_I_12_M1	I	12	M1
1526	926DthrABCDasdDtdh pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_Dtdh_I_24_M1	I	24	M1
1527	926DthrABCDasdDtdhDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDdapA_0_4p5_M1	0	4.5	M1
1528	926DthrABCDasdDtdhDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDdapA_0_6_M1	0	6	M1
1529	926DthrABCDasdDtdhDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDdapA_0_12_M1	0	12	M1
1530	926DthrABCDasdDtdhDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDdapA_0_24_M1	0	24	M1
1531	926DthrABCDasdDtdhDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDdapA_I_4p5_M1	I	4.5	M1
1532	926DthrABCDasdDtdhDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDdapA_I_6_M1	I	6	M1
1533	926DthrABCDasdDtdhDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDdapA_I_12_M1	I	12	M1
1534	926DthrABCDasdDtdhDdapA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDdapA_I_24_M1	I	24	M1
1535	926DthrABCDasdDtdhDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysA_0_4p5_M1	0	4.5	M1
1536	926DthrABCDasdDtdhDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysA_0_6_M1	0	6	M1
1537	926DthrABCDasdDtdhDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysA_0_12_M1	0	12	M1
1538	926DthrABCDasdDtdhDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysA_0_24_M1	0	24	M1
1539	926DthrABCDasdDtdhDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysA_I_4p5_M1	I	4.5	M1
1540	926DthrABCDasdDtdhDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysA_I_6_M1	I	6	M1
1541	926DthrABCDasdDtdhDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysA_I_12_M1	I	12	M1
1542	926DthrABCDasdDtdhDlysA pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysA_I_24_M1	I	24	M1
1543	926DthrABCDasdDtdhDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysC_0_4p5_M1	0	4.5	M1
1544	926DthrABCDasdDtdhDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysC_0_6_M1	0	6	M1
1545	926DthrABCDasdDtdhDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysC_0_12_M1	0	12	M1
1546	926DthrABCDasdDtdhDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysC_0_24_M1	0	24	M1
1547	926DthrABCDasdDtdhDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysC_I_4p5_M1	I	4.5	M1
1548	926DthrABCDasdDtdhDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysC_I_6_M1	I	6	M1
1549	926DthrABCDasdDtdhDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysC_I_12_M1	I	12	M1
1550	926DthrABCDasdDtdhDlysC pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDlysC_I_24_M1	I	24	M1
1551	926DthrABCDasdDtdhDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDptsG_0_4p5_M1	0	4.5	M1
1552	926DthrABCDasdDtdhDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDptsG_0_6_M1	0	6	M1
1553	926DthrABCDasdDtdhDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDptsG_0_12_M1	0	12	M1
1554	926DthrABCDasdDtdhDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDptsG_0_24_M1	0	24	M1
1555	926DthrABCDasdDtdhDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDptsG_I_4p5_M1	I	4.5	M1
1556	926DthrABCDasdDtdhDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDptsG_I_6_M1	I	6	M1
1557	926DthrABCDasdDtdhDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDptsG_I_12_M1	I	12	M1
1558	926DthrABCDasdDtdhDptsG pfb6.4.3 +pntAB	M_D_TasdA_P_asdD_pntAB_DtdhDptsG_I_24_M1	I	24	M1
1559	926dthrABCdasd pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_D000_0_4p5_M1	0	4.5	M1
1560	926dthrABCdasd pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_D000_0_6_M1	0	6	M1
1561	926dthrABCdasd pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_D000_0_12_M1	0	12	M1
1562	926dthrABCdasd pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_D000_0_24_M1	0	24	M1
1563	926dthrABCdasd pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_D000_I_4p5_M1	I	4.5	M1
1564	926dthrABCdasd pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_D000_I_6_M1	I	6	M1
1565	926dthrABCdasd pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_D000_I_12_M1	I	12	M1
1566	926dthrABCdasd pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_D000_I_24_M1	I	24	M1
1567	926DthrABCDasdDdhaM pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DdhaM_0_4p5_M1	0	4.5	M1
1568	926DthrABCDasdDdhaM pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DdhaM_0_6_M1	0	6	M1
1569	926DthrABCDasdDdhaM pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DdhaM_0_12_M1	0	12	M1
1570	926DthrABCDasdDdhaM pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DdhaM_0_24_M1	0	24	M1
1571	926DthrABCDasdDdhaM pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DdhaM_I_4p5_M1	I	4.5	M1
1572	926DthrABCDasdDdhaM pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DdhaM_I_6_M1	I	6	M1
1573	926DthrABCDasdDdhaM pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DdhaM_I_12_M1	I	12	M1
1574	926DthrABCDasdDdhaM pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DdhaM_I_24_M1	I	24	M1
1575	926DthrABCDasdDlysA pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysA_0_4p5_M1	0	4.5	M1
1576	926DthrABCDasdDlysA pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysA_0_6_M1	0	6	M1
1577	926DthrABCDasdDlysA pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysA_0_12_M1	0	12	M1
1578	926DthrABCDasdDlysA pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysA_0_24_M1	0	24	M1
1579	926DthrABCDasdDlysA pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysA_I_4p5_M1	I	4.5	M1
1580	926DthrABCDasdDlysA pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysA_I_6_M1	I	6	M1
1581	926DthrABCDasdDlysA pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysA_I_12_M1	I	12	M1
1582	926DthrABCDasdDlysA pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysA_I_24_M1	I	24	M1
1583	926DthrABCDasdDlysC pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysC_0_4p5_M1	0	4.5	M1
1584	926DthrABCDasdDlysC pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysC_0_6_M1	0	6	M1
1585	926DthrABCDasdDlysC pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysC_0_12_M1	0	12	M1
1586	926DthrABCDasdDlysC pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysC_0_24_M1	0	24	M1
1587	926DthrABCDasdDlysC pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysC_I_4p5_M1	I	4.5	M1
1588	926DthrABCDasdDlysC pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysC_I_6_M1	I	6	M1
1589	926DthrABCDasdDlysC pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysC_I_12_M1	I	12	M1
1590	926DthrABCDasdDlysC pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DlysC_I_24_M1	I	24	M1
1591	926dthrABCdasddmetL pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DmetL_0_4p5_M1	0	4.5	M1
1592	926dthrABCdasddmetL pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DmetL_0_6_M1	0	6	M1
1593	926dthrABCdasddmetL pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DmetL_0_12_M1	0	12	M1
1594	926dthrABCdasddmetL pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DmetL_0_24_M1	0	24	M1
1595	926dthrABCdasddmetL pfb6.4.3 +pyc	M_D_TasdA_P_asdD_pyc_DmetL_I_4p5_M1	I	4.5	M1
